Word,Doc Name,TF value,IDF value,Profile Score,,,,,,,,,,,
human,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
invented,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
king,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
land,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
largest,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
most,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
name,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
people,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
players,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
sun,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
triangle,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
type,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
was,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
your,doc1,0.004415011037528,1.09861228866811,0.004850385380433,,,,,,,,,,,
an,doc3,0.008771929824561,0.405465108108164,0.003556711474633,,,,,,,,,,,
and,doc3,0.008771929824561,0.405465108108164,0.003556711474633,,,,,,,,,,,
know,doc3,0.008771929824561,0.405465108108164,0.003556711474633,,,,,,,,,,,
let,doc3,0.008771929824561,0.405465108108164,0.003556711474633,,,,,,,,,,,
make,doc3,0.008771929824561,0.405465108108164,0.003556711474633,,,,,,,,,,,
mother,doc3,0.008771929824561,0.405465108108164,0.003556711474633,,,,,,,,,,,
as,doc1,0.006622516556291,0.405465108108164,0.002685199391445,,,,,,,,,,,
days,doc1,0.006622516556291,0.405465108108164,0.002685199391445,,,,,,,,,,,
do,doc1,0.006622516556291,0.405465108108164,0.002685199391445,,,,,,,,,,,
or,doc1,0.006622516556291,0.405465108108164,0.002685199391445,,,,,,,,,,,
1cm,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
2014,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
31,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
71,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
80,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
actors,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
actress,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
adult,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
after,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
aladin,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
alphabet,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
american,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
atmospheric,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
beiber,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
belongs,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
body,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
bones,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
book,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
brain,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
brings,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
butterflies,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
can,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
catterpillar,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
caused,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
celebrated,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
characters,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
colour,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
comes,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
complete,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
computer,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
covers,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
cow,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
cups,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
democracy,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
develops,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
did,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
direction,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
during,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
dwarfs,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
ears,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
environment,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
equal,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
excess,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
feature,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
female,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
first,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
five,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
flag,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
flower,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
football,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
friday,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
from,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
gas,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
global,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
hair,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
home,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
house,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
hundred,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
ice,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
india,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
insects,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
instrument,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
into,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
isosceles,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
jungle,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
justin,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
known,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
least,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
led,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
letter,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
letters,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
lion,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
live,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
longest,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
lungs,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
made,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
makes,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
male,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
man,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
mane,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
match,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
means,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
measure,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
millimetres,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
month,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
months,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
moon,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
moses,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
movies,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
named,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
nearest,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
number,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
observed,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
ocean,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
office,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
one,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
our,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
pack,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
peace,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
person,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
pet,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
pig,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
planet,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
portrayed,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
post,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
pressure,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
primary,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
process,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
quicker,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
rainbow,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
rajah,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
ram,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
recognizable,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
rise,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
rising,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
river,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
seven,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
shape,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
sheep,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
singers,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
sink,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
snake,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
snow,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
stand,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
star,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
stars,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
summer,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
surface,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
survives,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
symbolises,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
team,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
telephone,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
that,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
thousand,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
through,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
tiger,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
titanic,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
toenails,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
tweedledee,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
tweedledum,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
two,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
up,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
used,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
villain,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
volume,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
vowels,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
walk,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
warming,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
water,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
where,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
white,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
whom,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
won,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
worlcup,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
www,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
zeros,doc1,0.002207505518764,1.09861228866811,0.002425192690217,,,,,,,,,,,
an,doc1,0.004415011037528,0.405465108108164,0.00179013292763,,,,,,,,,,,
and,doc1,0.004415011037528,0.405465108108164,0.00179013292763,,,,,,,,,,,
famous,doc1,0.004415011037528,0.405465108108164,0.00179013292763,,,,,,,,,,,
for,doc1,0.004415011037528,0.405465108108164,0.00179013292763,,,,,,,,,,,
by,doc1,0.002207505518764,0.405465108108164,0.000895066463815,,,,,,,,,,,
eve,doc1,0.002207505518764,0.405465108108164,0.000895066463815,,,,,,,,,,,
mother,doc1,0.002207505518764,0.405465108108164,0.000895066463815,,,,,,,,,,,
out,doc1,0.002207505518764,0.405465108108164,0.000895066463815,,,,,,,,,,,
python,doc1,0.002207505518764,0.405465108108164,0.000895066463815,,,,,,,,,,,
day,doc1,0.011037527593819,0,0,,,,,,,,,,,
in,doc1,0.037527593818985,0,0,,,,,,,,,,,
is,doc1,0.033112582781457,0,0,,,,,,,,,,,
on,doc1,0.008830022075055,0,0,,,,,,,,,,,
the,doc1,0.072847682119205,0,0,,,,,,,,,,,
to,doc1,0.011037527593819,0,0,,,,,,,,,,,
is,doc2,0.125,0,0,,,,,,,,,,,
me,doc2,0.0625,0,0,,,,,,,,,,,
day,doc3,0.035087719298246,0,0,,,,,,,,,,,
me,doc3,0.087719298245614,0,0,,,,,,,,,,,
to,doc3,0.026315789473684,0,0,,,,,,,,,,,
